Time,Open,high,low,close,volume,trades
1605009600000,0.25595000,0.25800000,0.25491000,0.25695000,3316237.50000000,1994
1605008700000,0.25557000,0.25628000,0.25537000,0.25594000,2495925.30000000,1149
1605007800000,0.25537000,0.25608000,0.25489000,0.25557000,2773628.80000000,1335
1605006900000,0.25405000,0.25556000,0.25341000,0.25537000,5585046.80000000,2745
1605006000000,0.25755000,0.25856000,0.25359000,0.25401000,7941786.40000000,4163
1605005100000,0.26078000,0.26127000,0.25724000,0.25755000,7024497.30000000,3524
1605004200000,0.26131000,0.26189000,0.26068000,0.26092000,2057079.80000000,1489
1605003300000,0.26010000,0.26134000,0.26010000,0.26130000,2710083.30000000,1488
1605002400000,0.26050000,0.26143000,0.25965000,0.26005000,2839189.30000000,1425
1605001500000,0.25992000,0.26113000,0.25992000,0.26050000,3681674.80000000,1705
1605000600000,0.25973000,0.26080000,0.25900000,0.25991000,3186195.00000000,1849
1604999700000,0.26112000,0.26189000,0.25959000,0.25978000,3287864.70000000,2060
1604998800000,0.26079000,0.26114000,0.25949000,0.26113000,5516296.20000000,2968
1604997900000,0.26161000,0.26270000,0.26067000,0.26076000,4532744.30000000,3331
1604997000000,0.26171000,0.26339000,0.26146000,0.26161000,4369673.50000000,3976
1604996100000,0.26350000,0.26361000,0.26143000,0.26172000,8475570.10000000,4689
1604995200000,0.26062000,0.26500000,0.26010000,0.26350000,16211301.10000000,7545
1604994300000,0.25908000,0.26217000,0.25757000,0.26062000,17360990.80000000,7191
1604993400000,0.25045000,0.26000000,0.24996000,0.25911000,16574600.60000000,7641
1604992500000,0.25072000,0.25097000,0.25012000,0.25042000,1166259.20000000,672
1604991600000,0.25015000,0.25077000,0.25015000,0.25070000,885359.10000000,432
1604990700000,0.24955000,0.25020000,0.24945000,0.25010000,1145884.70000000,631
1604989800000,0.24995000,0.25008000,0.24920000,0.24954000,2655355.00000000,1197
1604988900000,0.25100000,0.25117000,0.24977000,0.24995000,1600479.40000000,760
1604988000000,0.25076000,0.25117000,0.25062000,0.25097000,766571.30000000,508
1604987100000,0.25059000,0.25107000,0.25056000,0.25079000,918736.10000000,562
1604986200000,0.25195000,0.25195000,0.25046000,0.25066000,1903890.60000000,1120
1604985300000,0.25184000,0.25210000,0.25156000,0.25186000,805594.90000000,674
1604984400000,0.25218000,0.25243000,0.25168000,0.25183000,1793996.70000000,712
1604983500000,0.25235000,0.25273000,0.25193000,0.25207000,1356198.80000000,857
1604982600000,0.25173000,0.25237000,0.25173000,0.25228000,1110811.90000000,707
1604981700000,0.25142000,0.25190000,0.25141000,0.25167000,650616.70000000,403
1604980800000,0.25171000,0.25185000,0.25133000,0.25143000,1228382.50000000,605
1604979900000,0.25139000,0.25190000,0.25135000,0.25167000,510256.40000000,364
